rxns,rxnNames,median,mean,std,normalized_flux,Flux_variability
r_0041,3-dehydrosphinganine reductase,0,0,0,0,#DIV/0!
r_0042,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,0.0158714634,0.0160273430467199,0.0011548635426444,0.00483149570776256,7.276351988087
r_0043,"3-hexaprenyl-4,5-dihydroxybenzoate hydroxylase",0,0,0,0,#DIV/0!
r_0045,3-hydroxy-L-kynurenine hydrolase,0,0,0,0,#DIV/0!
r_0057,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0058,"3-hydroxyanthranilate 3,4-dioxygenase",0,0,0,0,#DIV/0!
r_0060,3-isopropylmalate dehydratase,-0.00777247575,-0.00788415593892761,0.00118088161825635,-0.002366050456621,-15.1931206508602
r_0061,3-isopropylmalate dehydrogenase,0.00777247575,0.00788415593892761,0.00118088161825635,0.002366050456621,15.1931206508602
r_0062,3-methyl-2-oxobutanoate decarboxylase,0,0.00028775458556651,0.00223457614734856,0,#DIV/0!
r_0063,3-methyl-2-oxobutanoate hydroxymethyltransferase,0,2.58038985340616E-05,0.000484224382045727,0,#DIV/0!
r_0064,3-methyl-2-oxopentanoate decarboxylase,0,0.000164065943645241,0.00141685383710904,0,#DIV/0!
r_0065,3-phosphoshikimate 1-carboxyvinyltransferase,0.0158714634,0.0160273430467199,0.0011548635426444,0.00483149570776256,7.276351988087
r_0066,4-amino-4-deoxychorismate synthase,0,5.49719591201461E-05,0.000828487424354362,0,#DIV/0!
r_0067,4-aminobenzoate synthase,0,5.49719591201461E-05,0.000828487424354362,0,#DIV/0!
r_0068,4-aminobutyrate transaminase,0,0,0,0,#DIV/0!
r_0069,4-hydroxy-L-threonine synthase,0,0,0,0,#DIV/0!
r_0072,4-methyl-2-oxopentanoate decarboxylase,0,9.57946623077236E-05,0.00115079705260907,0,#DIV/0!
r_0073,4PP-IP5 depyrophosphorylation to IP6,0,-7.105427357601E-19,1.23073714590832E-16,0,#DIV/0!
r_0075,5'-methylthioadenosine phosphorylase,0,0,0,0,#DIV/0!
r_0079,5'-phosphoribosylformyl glycinamidine synthetase,0.000468109395003356,0.00052821412668095,0.000760580813802098,0.000142499054795542,162.479288371609
r_0080,"5,10-methylenetetrahydrofolate reductase (NADPH)",0.00609796703804509,0.00665775158451445,0.0039860764611943,0.00185630655648252,65.3673008779033
r_0081,5-aminolevulinate synthase,0.0000003354,3.35855883872671E-07,2.17526568065444E-09,1.02100456621005E-07,0.64855864062446
r_0085,5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase,0,0,0,0,#DIV/0!
r_0086,5-methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,0,0,0,0,#DIV/0!
r_0088,"5PP-IP5 pyrophosphorylation to 4,5-PP2-IP4",0,7.105427357601E-19,1.58888541603723E-16,0,#DIV/0!
r_0089,"5PP-IP5 pyrophosphorylation to 5,6-PP2-IP4",0,-1.4210854715202E-18,1.00480892431772E-16,0,#DIV/0!
r_0090,6-phosphofructo-2-kinase,0,0.00152014387712001,0.029113030672257,0,#DIV/0!
r_0091,6-phosphogluconolactonase,0,0,0,0,#DIV/0!
r_0092,6PP-IP5 depyrophosphorylation to IP6,0,-7.105427357601E-19,7.10542735760244E-17,0,#DIV/0!
r_0095,acetaldehyde condensation,0,0,0,0,#DIV/0!
r_0096,acetohydroxy acid isomeroreductase,0.01536173925,0.015805038412327,0.00257885072220827,0.00467632853881279,16.7874918343525
r_0097,acetolactate synthase,0.01536173925,0.015805038412327,0.00257885072220827,0.00467632853881279,16.7874918343525
r_0099,acetyl-CoA ACP transacylase,0,0,0,0,#DIV/0!
r_0100,acetyl-CoA C-acyltransferase (palmitoyl-CoA),0,0.000105109112574735,0.00136067971308463,0,#DIV/0!
r_0101,acetyl-CoA C-acyltransferase (tetracosanoyl-CoA),0,0,0,0,#DIV/0!
r_0102,acetyl-CoA C-acyltransferase (myristoyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0103,acetyl-CoA C-acetyltransferase,0,8.12971398404187E-05,0.000779072682317913,0,#DIV/0!
r_0104,acetyl-CoA C-acetyltransferase,0.002954077425,0.0241958013296878,0.373696664658518,0.000899262534246575,12650.1987218063
r_0105,acetyl-CoA C-acyltransferase (lauroyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0106,acetyl-CoA C-acyltransferase (octanoyl-CoA),0,0.000687501631114518,0.00283825954819676,0,#DIV/0!
r_0107,acetyl-CoA C-acyltransferase (decanoyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0108,acetyl-Coa carboxylase,0,1.58170215995612E-15,1.5817021599562E-13,0,#DIV/0!
r_0109,"acetyl-CoA carboxylase, reaction",0.18917365227275,0.196550398624601,0.0227780531219606,0.057587108758828,12.0408169152009
r_0111,acetyl-CoA hydrolase,0,0.000322169568918888,0.0131492611750254,0,#DIV/0!
r_0112,acetyl-CoA synthetase,0.221901996926538,0.231614834467686,0.0832693157866508,0.0675500751678959,37.5252665320617
r_0113,acetyl-CoA synthetase,0,0.00172940455343558,0.0289437006136411,0,#DIV/0!
r_0114,acetyl-CoA synthetase nuclear,0,0,0,0,#DIV/0!
r_0115,acetylglutamate kinase,0.007561593,0.0110253158132582,0.00397329232092751,0.00230185479452055,52.545704601233
r_0118,acteylornithine transaminase,0.007561593,0.0110253158132582,0.00397329232092751,0.00230185479452055,52.545704601233
r_0120,acyl-CoA oxidase (decanoyl-CoA),0,0.000687501631114518,0.00283825954819676,0,#DIV/0!
r_0121,acyl-CoA oxidase (dodecanoyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0122,acyl-CoA oxidase (hexacosanoyl-CoA),0,0,0,0,#DIV/0!
r_0123,acyl-CoA oxidase (hexadecanoyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0124,acyl-CoA oxidase (octadecanoyl-CoA),0,0.000105109112574735,0.00136067971308463,0,#DIV/0!
r_0125,acyl-CoA oxidase (tetradecanoyl-CoA),0,0.00069245359052325,0.00284140812518281,0,#DIV/0!
r_0126,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:episterol), ER membrane",0,0.000103849496072323,0.00337741526696357,0,#DIV/0!
r_0127,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane",0,8.05329239518872E-05,0.00303002481197571,0,#DIV/0!
r_0128,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:fecosterol), ER membrane",0,8.18852558736591E-05,0.00293935888550977,0,#DIV/0!
r_0129,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane",0,7.88985523384576E-05,0.00293826965386412,0,#DIV/0!
r_0130,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane",0,0.000149377324385635,0.00408296109365207,0,#DIV/0!
r_0131,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane",0,1.72579869328119E-06,7.79643847216576E-05,0,#DIV/0!
r_0132,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane",0,8.90275952890651E-07,5.31913411598813E-05,0,#DIV/0!
r_0133,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane",0,3.70962840527298E-06,0.000117256353361363,0,#DIV/0!
r_0134,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane",0,1.72667365545265E-06,7.8018578785091E-05,0,#DIV/0!
r_0135,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane",0,4.92436314053435E-06,0.000132198365684521,0,#DIV/0!
r_0137,"acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3",0,0,0,0,#DIV/0!
r_0139,adenine phosphoribosyltransferase,0,0,0,0,#DIV/0!
r_0142,adenosine kinase,0.000731567038045085,0.0012774043582165,0.00397973110531344,0.000222699250546449,544.00087734245
r_0143,adenosine monophosphate deaminase,0,0.00040940003959385,0.0106008267845781,0,#DIV/0!
r_0144,adenosylhomocysteinase,0.000731567038045084,0.00127740435821651,0.00397973110531344,0.000222699250546449,544.000877342451
r_0145,adenosylmethionine decarboxylase,0,0,0,0,#DIV/0!
r_0146,adenosylmethionine-8-amino-7-oxononanoate transaminase,0,1.77635683940025E-19,5.32930738420223E-17,0,#DIV/0!
r_0147,adenylate cyclase,0,0.000168381665191001,0.00752875063798979,0,#DIV/0!
r_0148,adenylate kinase,0.396738185074251,0.415600294446737,0.092317075821694,0.12077265907892,23.2690170230064
r_0149,adenylate kinase,0,0.0013084812633654,0.0257259111753982,0,#DIV/0!
r_0150,adenylate kinase (GTP),0,0.000420923290070153,0.0133047717022637,0,#DIV/0!
r_0151,adenylosuccinate lyase (AICAR),0.000468109395003356,0.00052821412668095,0.000760580813802098,0.000142499054795542,162.479288371609
r_0152,adenylosuccinate lyase,0.00567743319000336,0.00625046554882116,0.0106893745868523,0.00172829016438458,188.278298116723
r_0153,adenylosuccinate synthase,0.00567743319000336,0.00625046554882116,0.0106893745868523,0.00172829016438458,188.278298116723
r_0154,adenylyl-sulfate kinase,0.0082313868,0.00875834182025034,0.00673446962306799,0.00250574940639269,81.8145202831191
r_0156,alanine glyoxylate aminotransferase,0,0.0233112442316881,0.0762498766858243,0,#DIV/0!
r_0157,alanyl-tRNA synthetase,0.00787141875,0.00788211777506387,5.10507663533853E-05,0.0023961700913242,0.648558639487771
r_0163,alcohol dehydrogenase (ethanol to acetaldehyde),0,1.1006828661947,33.1417607899623,0,#DIV/0!
r_0164,"alcohol dehydrogenase (glycerol, NADP)",0,0,0,0,#DIV/0!
r_0165,mitochondrial alcohol dehydrogenase,0,1.1006828661947,33.1417607899623,0,#DIV/0!
r_0166,"aldehyde dehydrogenase (2-methylbutanol, NAD)",0,2.11212134210157E-05,0.000511872599614874,0,#DIV/0!
r_0167,"aldehyde dehydrogenase (2-methylbutanol, NAD)",0,4.99017914920338E-06,0.000249471524574461,0,#DIV/0!
r_0168,"aldehyde dehydrogenase (2-methylbutanol, NADP)",0,7.67647634780439E-05,0.000958731118219117,0,#DIV/0!
r_0169,"aldehyde dehydrogenase (2-phenylethanol, NAD)",0,0,0,0,#DIV/0!
r_0170,"aldehyde dehydrogenase (2-phenylethanol, NAD)",0,0,0,0,#DIV/0!
r_0171,"aldehyde dehydrogenase (2-phenylethanol, NADP)",0,0,0,0,#DIV/0!
r_0172,"aldehyde dehydrogenase (3-aminopropanal, NAD)",0,0,0,0,#DIV/0!
r_0173,"aldehyde dehydrogenase (acetaldehyde, NADP)",0.233078066760668,0.239351195530631,0.0837737824772639,0.0709522273244043,35.9423705720391
r_0174,"aldehyde dehydrogenase (acetylaldehyde, NAD)",0,0.00309642857162703,0.0395151995840168,0,#DIV/0!
r_0175,"aldehyde dehydrogenase (acetylaldehyde, NADP)",0,0.00037264260297797,0.00368257922991291,0,#DIV/0!
r_0176,"aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",0,0,0,0,#DIV/0!
r_0177,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)",0,0,0,0,#DIV/0!
r_0178,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)",0,0,0,0,#DIV/0!
r_0179,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",0,1.77824692070802E-05,0.000492904070318866,0,#DIV/0!
r_0180,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",0,4.09467981318105E-06,0.000236385261839446,0,#DIV/0!
r_0181,"aldehyde dehydrogenase (isoamyl alcohol, NADP)",0,3.20089897813131E-05,0.000652654023737773,0,#DIV/0!
r_0182,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",0,2.81519274783557E-05,0.000691000496400161,0,#DIV/0!
r_0183,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",0,5.72620263132816E-06,0.000292248510940487,0,#DIV/0!
r_0184,"aldehyde dehydrogenase (isobutyl alcohol, NADP)",0,2.34152802592222E-05,0.000625394716291715,0,#DIV/0!
r_0185,"aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0,0,0,0,#DIV/0!
r_0186,"aldehyde dehydrogenase (tryptophol, NAD)",0,1.00764181043161E-05,0.000271096527759443,0,#DIV/0!
r_0187,"aldehyde dehydrogenase (tryptophol, NAD)",0,5.46630640025561E-06,0.000206545947755357,0,#DIV/0!
r_0188,alkaline phosphatase (dihydroneopterin),0,0,0,0,#DIV/0!
r_0189,allantoate amidinohydrolase,0,0,0,0,#DIV/0!
r_0190,"allantoinase, reaction",0,0,0,0,#DIV/0!
r_0191,allophanate hydrolase,0,0.000254080906108515,0.00459908481973717,0,#DIV/0!
r_0192,"alpha 1,2-mannosyltransferase",0,0,0,0,#DIV/0!
r_0193,"alpha,alpha-trehalase",0,8.41909697028085E-05,0.00420891694234394,0,#DIV/0!
r_0194,"alpha,alpha-trehalase",0,0.00108590915979136,0.0150365063127662,0,#DIV/0!
r_0195,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",0.00858582075,0.00978128441083695,0.0156101505218384,0.00261364406392694,181.81314257974
r_0198,alpha-glucosidase,0,0,0,0,#DIV/0!
r_0201,Aminobutyraldehyde dehydrogenase,0,0,0,0,#DIV/0!
r_0202,anthranilate phosphoribosyltransferase,0.0040133964,0.00407712532702559,0.00067257698669716,0.00122173406392694,16.7582994467519
r_0203,anthranilate synthase,0.0040133964,0.00407712532702559,0.00067257698669716,0.00122173406392694,16.7582994467519
r_0205,arabinose reductase,0,0,0,0,#DIV/0!
r_0206,arginase,0,0.000662842039912306,0.00779585140788887,0,#DIV/0!
r_0207,argininosuccinate lyase,0.007561593,0.00824053034930592,0.00780005290911335,0.00230185479452055,103.153567100389
r_0208,argininosuccinate synthase,0.007561593,0.00824053034930592,0.00780005290911336,0.00230185479452055,103.15356710039
r_0209,arginyl-tRNA synthetase,0.007561593,0.00757187090231971,4.90413646843991E-05,0.00230185479452055,0.648558639487726
r_0210,arginyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0211,asparagine synthase (glutamine-hydrolysing),0.0062812035,0.00673993791520958,0.00943203371773065,0.00191208630136986,150.162842482824
r_0212,Asparaginyl-tRNA synthetase,0.0062812035,0.00628974106556721,4.07372879630555E-05,0.00191208630136986,0.648558639487727
r_0213,"asparaginyl-tRNA synthetase, miotchondrial",0,0,0,0,#DIV/0!
r_0214,aspartate carbamoyltransferase,0.0004183066875,0.000467124215140149,0.000627138057711667,0.000127338413242009,149.923029311279
r_0215,aspartate kinase,0.01986951525,0.0201530750741244,0.00194441082545126,0.00604855867579909,9.78589966079449
r_0216,aspartate transaminase,0.888900224212978,1.99065306096605,33.1114890861479,0.270593675559506,3724.99502016263
r_0217,aspartate transaminase,0.936520387485483,2.03919474205722,33.1114529146396,0.285089920086905,3535.5827120371
r_0218,aspartate transaminase,0,-0.000824064497581032,0.00441769861570571,0,#DIV/0!
r_0219,aspartate-semialdehyde dehydrogenase,0.01986951525,0.0201530750741244,0.00194441082545126,0.00604855867579909,9.78589966079449
r_0220,Aspartyl-tRNA synthetase,0.00734400225,0.00735398439764554,4.76301610765464E-05,0.00223561712328767,0.648558639487704
r_0225,ATP phosphoribosyltransferase,0.005465343,0.00556921857511674,0.00120538002568738,0.00166372694063927,22.0549748787474
r_0226,ATP synthase,7.12682309871485,7.25253619445264,0.217251467675534,2.16950474846723,3.04836341054558
r_0227,"ATPase, cytosolic",0,0.00045989886147521,0.015866588108524,0,#DIV/0!
r_0228,"beta-1,4 mannosyltransferase",0,0,0,0,#DIV/0!
r_0229,biotin synthase,0,1.4210854715202E-18,1.42108547152038E-16,0,#DIV/0!
r_0230,biotin-[acetyl-CoA-carboxylase] ligase,0,0,0,0,#DIV/0!
r_0231,C-14 sterol reductase,0.000492325275,0.000508549839009155,0.000170211184803677,0.000149870707762557,34.5729121470916
r_0233,C-22 sterol desaturase (NADP),0.000492325275,0.000496531640022222,7.90544459904924E-05,0.000149870707762557,16.0573608556848
r_0234,C-3 sterol dehydrogenase,0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0235,C-3 sterol dehydrogenase (4-methylzymosterol),0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0236,C-3 sterol keto reductase (4-methylzymosterol),0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0237,C-3 sterol keto reductase (zymosterol),0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0238,C-4 methyl sterol oxidase,0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0239,C-4 methyl sterol oxidase,0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0240,C-4 methyl sterol oxidase,0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0241,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol)",0.000492325275,0.000505889511506629,0.000153641470035722,0.000149870707762557,31.2073090368399
r_0242,C-5 sterol desaturase,0.000492325275,0.000496531640022222,7.90544459904924E-05,0.000149870707762557,16.0573608556848
r_0243,C-8 sterol isomerase,0.000492325275,0.000498167152207459,9.59459797679246E-05,0.000149870707762557,19.4883311176589
r_0244,C-s24 sterol reductase,0.000492325275,0.000494576995745269,5.28067661783731E-05,0.000149870707762557,10.7259913028786
r_0250,carbamoyl-phosphate synthase (glutamine-hydrolysing),0.0079798996875,0.00870765456444462,0.0078210044493565,0.00242919320776256,98.0088065719372
r_0252,carnitine O-acetyltransferase,0,0.00912186548436222,0.0698038206125158,0,#DIV/0!
r_0253,carnitine O-acetyltransferase,0,0.000250961756361828,0.0050136280773359,0,#DIV/0!
r_0254,carnitine O-acetyltransferase,0,0.00937282724072405,0.0699509178062896,0,#DIV/0!
r_0255,catalase,0,9.80587604657363E-05,0.00273483197276515,0,#DIV/0!
r_0256,catalase,0,0.00246623820430128,0.0100025617941949,0,#DIV/0!
r_0259,ceramide-1 hydroxylase (24C),0,0,0,0,#DIV/0!
r_0260,ceramide-1 hydroxylase (24C),0,0,0,0,#DIV/0!
r_0261,ceramide-1 hydroxylase (26C),0,0,0,0,#DIV/0!
r_0262,ceramide-1 hydroxylase (26C),0,0,0,0,#DIV/0!
r_0263,ceramide-1 synthase (24C),0,0,0,0,#DIV/0!
r_0264,ceramide-1 synthase (26C),0,0,0,0,#DIV/0!
r_0265,ceramide-2 synthase (24C),0,0,0,0,#DIV/0!
r_0266,ceramide-2 synthase (26C),0,0,0,0,#DIV/0!
r_0267,ceramide-3 synthase (24C),0,0,0,0,#DIV/0!
r_0268,ceramide-3 synthase (26C),0,9.81056070889257E-14,9.81056070889215E-12,0,#DIV/0!
r_0269,ceramide-4 synthase (24C),0,0,0,0,#DIV/0!
r_0270,ceramide-4 synthase (26C),0,9.81056070889257E-14,9.81056070889215E-12,0,#DIV/0!
r_0271,chitin deacetylase,0,0,0,0,#DIV/0!
r_0272,chitin synthase,0,0,0,0,#DIV/0!
r_0273,choline kinase,0,0.00220455802592599,0.0212149969628652,0,#DIV/0!
r_0274,choline phosphate cytididyltransferase,0,0.00220455802592599,0.0212149969628652,0,#DIV/0!
r_0278,chorismate mutase,0.011858067,0.0118952457605736,0.000454547666504048,0.00360976164383562,3.83323577530847
r_0279,chorismate synthase,0.0158714634,0.0160273430467199,0.0011548635426444,0.00483149570776256,7.276351988087
r_0280,cis-aconitate(3-) to isocitrate,0,0.0123751288885762,0.0761390002485739,0,#DIV/0!
r_0281,cis-prenyltransferase step 01,0,0,0,0,#DIV/0!
r_0282,cis-prenyltransferase step 02,0,0,0,0,#DIV/0!
r_0283,cis-prenyltransferase step 03,0,0,0,0,#DIV/0!
r_0284,cis-prenyltransferase step 04,0,0,0,0,#DIV/0!
r_0285,cis-prenyltransferase step 05,0,0,0,0,#DIV/0!
r_0286,cis-prenyltransferase step 06,0,0,0,0,#DIV/0!
r_0287,cis-prenyltransferase step 07,0,0,0,0,#DIV/0!
r_0288,cis-prenyltransferase step 08,0,0,0,0,#DIV/0!
r_0289,cis-prenyltransferase step 09,0,0,0,0,#DIV/0!
r_0290,cis-prenyltransferase step 10,0,0,0,0,#DIV/0!
r_0291,cis-prenyltransferase step 11,0,0,0,0,#DIV/0!
r_0292,cis-prenyltransferase step 12,0,0,0,0,#DIV/0!
r_0293,cis-prenyltransferase step 13,0,0,0,0,#DIV/0!
r_0294,cis-prenyltransferase step 14,0,0,0,0,#DIV/0!
r_0295,cis-prenyltransferase step 15,0,0,0,0,#DIV/0!
r_0296,cis-prenyltransferase step 16,0,0,0,0,#DIV/0!
r_0297,cis-prenyltransferase step 17,0,0,0,0,#DIV/0!
r_0298,cis-prenyltransferase step 18,0,0,0,0,#DIV/0!
r_0299,cis-prenyltransferase step 19,0,0,0,0,#DIV/0!
r_0300,citrate synthase,0.527018602181114,0.537701140557795,0.0532902054887092,0.16043184236868,10.1116365282293
r_0301,"citrate synthase, peroxisomal",0,0.00454495178577422,0.0192035840416087,0,#DIV/0!
r_0302,citrate to cis-aconitate(3-),0,0.0123751288885762,0.0761390002485739,0,#DIV/0!
r_0303,"citrate to cis-aconitate(3-), cytoplasmic",0.527018602181115,0.521244532006469,0.0779861029159417,0.16043184236868,14.797599665968
r_0304,coproporphyrinogen oxidase (O2 required),0.000000041925,4.19819854840839E-08,2.71908210081805E-10,1.27625570776256E-08,0.64855864062446
r_0306,CTP synthase (glutamine),0,3.58225203140573E-06,0.000168931044733813,0,#DIV/0!
r_0307,CTP synthase (NH3),0.0002577339375,0.000302750958696105,0.000605764162097519,7.84578196347032E-05,235.034690415002
r_0308,cystathionine b-lyase,0,0.000336068820845915,0.00930994861909382,0,#DIV/0!
r_0309,cystathionine beta-synthase,0.0028649868,0.00316799387184478,0.00930843531690409,0.000872142100456621,324.903253198377
r_0310,cystathionine g-lyase,0,0.147867244997808,4.63447438236008,0,#DIV/0!
r_0311,cystathionine gamma-synthase,0,4.83938700499625E-05,0.000751503533480674,0,#DIV/0!
r_0312,cysteine synthase,0,8.33215904382509E-05,0.00104832963596042,0,#DIV/0!
r_0313,cysteinyl-tRNA synthetase,0.0028649868,0.00286888096019551,1.85811194115824E-05,0.000872142100456621,0.648558639487707
r_0315,cytidine kinase (GTP),0,0.0217973824179745,0.513336738398076,0,#DIV/0!
r_0317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),0.000492325275,0.000508549839009155,0.000170211184803677,0.000149870707762557,34.5729121470916
r_0320,D-arabinose 1-dehydrogenase (NAD),0,0,0,0,#DIV/0!
r_0321,D-arabinose 1-dehydrogenase (NADP),0,0,0,0,#DIV/0!
r_0322,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,0,-3.81639164714898E-21,3.82426941183826E-19,0,#DIV/0!
r_0323,D-sorbitol dehydrogenase (D-fructose producing),0,0,0,0,#DIV/0!
r_0326,dCMP deaminase,0.0000499452525,-0.000103913120642413,0.00827191766342457,1.52040342465753E-05,16561.9698557427
r_0327,dCTP deaminase,0,0.000202175214902439,0.00824692304636616,0,#DIV/0!
r_0330,deoxyguanylate kinase (dGMP:ATP),-0.0000538442775,0.000504167713592178,0.0135611805135898,-1.63909520547945E-05,-25185.9271648502
r_0331,"deoxyhypusine synthase, cytosolic/mitochondrial",0,0,0,0,#DIV/0!
r_0344,dihydrofolate reductase,0.0000499452525,9.8262094260039E-05,0.000627170796638018,1.52040342465753E-05,1255.71654010162
r_0345,dihydrofolate reductase,0,0,0,0,#DIV/0!
r_0346,dihydrofolate synthase,0,0,0,0,#DIV/0!
