rxns,rxnNames,median,mean,std,normalized_flux,Flux_variability
r_0124,acyl-CoA oxidase (octadecanoyl-CoA),0,0.000124684913851168,0.00149547962782839,0,#DIV/0!
r_0125,acyl-CoA oxidase (tetradecanoyl-CoA),0,0.000649720576746949,0.00274331793734015,0,#DIV/0!
r_0126,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:episterol), ER membrane",0,0.000121417907861425,0.0035045698317767,0,#DIV/0!
r_0127,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane",0,6.2384369980556E-05,0.00253029914897885,0,#DIV/0!
r_0128,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:fecosterol), ER membrane",0,4.40430624985485E-05,0.00207229991424482,0,#DIV/0!
r_0129,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:lanosterol), ER membrane",0,7.26639585725321E-05,0.00271741674637294,0,#DIV/0!
r_0130,"acyl-CoA:sterol acyltransferase (oleoyl-CoA:zymosterol), ER membrane",0,0.000178302906009982,0.00426035899947739,0,#DIV/0!
r_0131,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:episterol), ER membrane",0,1.82989065448402E-06,8.18188275825534E-05,0,#DIV/0!
r_0132,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:ergosterol), ER membrane",0,3.03086987216029E-06,0.000103731289441176,0,#DIV/0!
r_0133,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:fecosterol), ER membrane",0,1.82955199048293E-06,8.18036873480341E-05,0,#DIV/0!
r_0134,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:lanosterol), ER membrane",0,1.82989065453486E-06,8.18188275848253E-05,0,#DIV/0!
r_0135,"acyl-CoA:sterol acyltransferase (palmitoleoyl-CoA:zymosterol), ER membrane",0,4.15418288329998E-06,0.000120451369791706,0,#DIV/0!
r_0137,"acylation of GPI inositol at 2 position, GPI-anchor assembly, step 3",0,0,0,0,#DIV/0!
r_0139,adenine phosphoribosyltransferase,0,0,0,0,#DIV/0!
r_0142,adenosine kinase,0.000766250131025113,0.0013329645392879,0.00399647612822181,0.00565081217570142,521.562863927371
r_0143,adenosine monophosphate deaminase,0,0.000367405060884126,0.00987393526708001,0,#DIV/0!
r_0144,adenosylhomocysteinase,0.000766250131025113,0.00133296453928791,0.00399647612822181,0.00565081217570142,521.562863927371
r_0145,adenosylmethionine decarboxylase,0,0,0,0,#DIV/0!
r_0146,adenosylmethionine-8-amino-7-oxononanoate transaminase,0,0,0,0,#DIV/0!
r_0147,adenylate cyclase,0,0.000464725213622064,0.0124122271431917,0,#DIV/0!
r_0148,adenylate kinase,0.403321400789904,0.420428694564758,0.0891276656623728,2.97434661349487,22.0984221238487
r_0149,adenylate kinase,0,0.00142583858681158,0.0275941715777479,0,#DIV/0!
r_0150,adenylate kinase (GTP),0,0.000622399834969701,0.0160590403647518,0,#DIV/0!
r_0151,adenylosuccinate lyase (AICAR),0.000489881925000157,0.000536864683278011,0.000669255752563402,0.00361269856194806,136.615726853606
r_0152,adenylosuccinate lyase,0.00558962235000029,0.0060961416540642,0.00995515944116376,0.0412214037610641,178.100752033154
r_0153,adenylosuccinate synthase,0.00558962235000029,0.0060961416540642,0.00995515944116377,0.0412214037610641,178.100752033154
r_0154,adenylyl-sulfate kinase,0.008084539125,0.0086157925151621,0.00668148842789432,0.0596204950221239,82.6452605966493
r_0156,alanine glyoxylate aminotransferase,0,0.0213993190732384,0.0470720680676074,0,#DIV/0!
r_0157,alanyl-tRNA synthetase,0.007730775,0.00774111470791088,4.82003061850279E-05,0.0570116150442478,0.623486082378906
r_0163,alcohol dehydrogenase (ethanol to acetaldehyde),0,0.300649430037495,17.3095646917048,0,#DIV/0!
r_0164,"alcohol dehydrogenase (glycerol, NADP)",0,0,0,0,#DIV/0!
r_0165,mitochondrial alcohol dehydrogenase,0,0.300649430037495,17.3095646917048,0,#DIV/0!
r_0166,"aldehyde dehydrogenase (2-methylbutanol, NAD)",0,2.94636213663131E-05,0.000600743686432594,0,#DIV/0!
r_0167,"aldehyde dehydrogenase (2-methylbutanol, NAD)",0,7.01543300307E-06,0.000288241332739375,0,#DIV/0!
r_0168,"aldehyde dehydrogenase (2-methylbutanol, NADP)",0,7.68299324501634E-05,0.000954184379886805,0,#DIV/0!
r_0169,"aldehyde dehydrogenase (2-phenylethanol, NAD)",0,0,0,0,#DIV/0!
r_0170,"aldehyde dehydrogenase (2-phenylethanol, NAD)",0,0,0,0,#DIV/0!
r_0171,"aldehyde dehydrogenase (2-phenylethanol, NADP)",0,0,0,0,#DIV/0!
r_0172,"aldehyde dehydrogenase (3-aminopropanal, NAD)",0,0,0,0,#DIV/0!
r_0173,"aldehyde dehydrogenase (acetaldehyde, NADP)",0.240517011857484,0.247811255497168,0.0822127160540287,1.77372427623513,34.181663666578
r_0174,"aldehyde dehydrogenase (acetylaldehyde, NAD)",0,0.00347023111128525,0.0420093887226837,0,#DIV/0!
r_0175,"aldehyde dehydrogenase (acetylaldehyde, NADP)",0,0.000347489560628604,0.00358832032041508,0,#DIV/0!
r_0176,"aldehyde dehydrogenase (indole-3-acetaldehyde, NAD)",0,0,0,0,#DIV/0!
r_0177,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)",0,0,0,0,#DIV/0!
r_0178,"aldehyde dehydrogenase (indole-3-acetaldehyde, NADP)",0,0,0,0,#DIV/0!
r_0179,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",0,2.25907007017856E-05,0.000547981214874416,0,#DIV/0!
r_0180,"aldehyde dehydrogenase (isoamyl alcohol, NAD)",0,2.69941088454543E-06,0.000190867629115234,0,#DIV/0!
r_0181,"aldehyde dehydrogenase (isoamyl alcohol, NADP)",0,2.6339694056175E-05,0.000588414693401295,0,#DIV/0!
r_0182,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",0,2.3473468700875E-05,0.000627492173256667,0,#DIV/0!
r_0183,"aldehyde dehydrogenase (isobutyl alcohol, NAD)",0,1.81497476215193E-05,0.000549261550537516,0,#DIV/0!
r_0184,"aldehyde dehydrogenase (isobutyl alcohol, NADP)",0,2.79811746755712E-05,0.000678124224772124,0,#DIV/0!
r_0185,"aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0,0,0,0,#DIV/0!
r_0186,"aldehyde dehydrogenase (tryptophol, NAD)",0,1.53347266398746E-05,0.000335963042176531,0,#DIV/0!
r_0187,"aldehyde dehydrogenase (tryptophol, NAD)",0,6.01451928820657E-06,0.000213039913260556,0,#DIV/0!
r_0188,alkaline phosphatase (dihydroneopterin),0,0,0,0,#DIV/0!
r_0189,allantoate amidinohydrolase,0,0,0,0,#DIV/0!
r_0190,"allantoinase, reaction",0,0,0,0,#DIV/0!
r_0191,allophanate hydrolase,0,0.000295031555592884,0.00491878978670276,0,#DIV/0!
r_0192,"alpha 1,2-mannosyltransferase",0,0,0,0,#DIV/0!
r_0193,"alpha,alpha-trehalase",0,0.000165770186882895,0.00585883349038611,0,#DIV/0!
r_0194,"alpha,alpha-trehalase",0,0.000944330637201983,0.0139052186443334,0,#DIV/0!
r_0195,"alpha,alpha-trehalose-phosphate synthase (UDP-forming)",0.011651445,0.0127826672019771,0.0150787641706816,0.085925110619469,129.415400155788
r_0198,alpha-glucosidase,0,0,0,0,#DIV/0!
r_0201,Aminobutyraldehyde dehydrogenase,0,0,0,0,#DIV/0!
r_0202,anthranilate phosphoribosyltransferase,0.00394173,0.00401015231253374,0.000696264580296008,0.0290688053097345,17.6639338639635
r_0203,anthranilate synthase,0.00394173,0.00401015231253374,0.000696264580296008,0.0290688053097345,17.6639338639635
r_0205,arabinose reductase,0,0,0,0,#DIV/0!
r_0206,arginase,0,0.000636089110387254,0.00755749075979824,0,#DIV/0!
r_0207,argininosuccinate lyase,0.00742672125,0.00807836099814013,0.00756153989773452,0.0547693307522124,101.815318539585
r_0208,argininosuccinate synthase,0.00742672125,0.00807836099814013,0.00756153989773452,0.0547693307522124,101.815318539585
r_0209,arginyl-tRNA synthetase,0.00742672125,0.00743665429403006,4.63045733708237E-05,0.0547693307522124,0.623486082378866
r_0210,arginyl-tRNA synthetase,0,0,0,0,#DIV/0!
r_0211,asparagine synthase (glutamine-hydrolysing),0.006168825,0.00654917951228562,0.00866778052360083,0.0454928097345133,140.509424786744
r_0212,Asparaginyl-tRNA synthetase,0.006168825,0.0061770756409342,3.84617653213113E-05,0.0454928097345133,0.623486082378918
r_0213,"asparaginyl-tRNA synthetase, miotchondrial",0,0,0,0,#DIV/0!
r_0214,aspartate carbamoyltransferase,0.0004377628125,0.000482934726254028,0.00059709026390457,0.00322833932522124,136.395839677353
r_0215,aspartate kinase,0.01951516125,0.0198092866171557,0.00198309911552003,0.143917118362832,10.1618382247291
r_0216,aspartate transaminase,0.937474093340451,1.23756189051084,17.298976139026,6.91352576209772,1845.27511340452
r_0217,aspartate transaminase,0.987699128387625,1.28515750309063,17.2989525616274,7.28391687601493,1751.43948844697
r_0218,aspartate transaminase,0,-0.000841338844414902,0.00473176448583117,0,#DIV/0!
r_0219,aspartate-semialdehyde dehydrogenase,0.01951516125,0.0198092866171557,0.00198309911552003,0.143917118362832,10.1618382247291
r_0220,Aspartyl-tRNA synthetase,0.00721261125,0.00722225792754484,4.49696273198469E-05,0.0531903484513274,0.623486082378929
r_0225,ATP phosphoribosyltransferase,0.0053676675,0.00546015733030797,0.00112846537615889,0.0395845685840708,21.0233844804823
r_0226,ATP synthase,7.42873617221835,7.55033392145793,0.213966980789802,54.7841900606073,2.8802608657713
r_0227,"ATPase, cytosolic",0,0.000578432184941005,0.0163676589476854,0,#DIV/0!
r_0228,"beta-1,4 mannosyltransferase",0,0,0,0,#DIV/0!
r_0229,biotin synthase,0,7.105427357601E-19,1.58888541603716E-16,0,#DIV/0!
r_0230,biotin-[acetyl-CoA-carboxylase] ligase,0,0,0,0,#DIV/0!
r_0231,C-14 sterol reductase,0.000515224125,0.000531579296488651,0.000169452168307307,0.00379958794247788,32.889020541751
r_0233,C-22 sterol desaturase (NADP),0.000515224125,0.0005200907525353,8.52033803829698E-05,0.00379958794247788,16.5371488345911
r_0234,C-3 sterol dehydrogenase,0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0235,C-3 sterol dehydrogenase (4-methylzymosterol),0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0236,C-3 sterol keto reductase (4-methylzymosterol),0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0237,C-3 sterol keto reductase (zymosterol),0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0238,C-4 methyl sterol oxidase,0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0239,C-4 methyl sterol oxidase,0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0240,C-4 methyl sterol oxidase,0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0241,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol)",0.000515224125,0.000528745693794232,0.000151864787674023,0.00379958794247788,29.4754807287068
r_0242,C-5 sterol desaturase,0.000515224125,0.0005200907525353,8.52033803829698E-05,0.00379958794247788,16.5371488345911
r_0243,C-8 sterol isomerase,0.000515224125,0.000521167098603817,9.58073128638821E-05,0.00379958794247788,18.5952691683221
r_0244,C-s24 sterol reductase,0.000515224125,0.000518513060752506,6.71306814694296E-05,0.00379958794247788,13.0294134556354
r_0250,carbamoyl-phosphate synthase (glutamine-hydrolysing),0.0078644840625,0.00856129572439449,0.00758121291685685,0.0579976700774336,96.3980962591829
r_0252,carnitine O-acetyltransferase,0,0.00803921358765796,0.0665585993597942,0,#DIV/0!
r_0253,carnitine O-acetyltransferase,0,0.000238235730964734,0.00485739399718059,0,#DIV/0!
r_0254,carnitine O-acetyltransferase,0,0.00827744931862269,0.0667069005894202,0,#DIV/0!
r_0255,catalase,0,0.000140288050094656,0.00323752380701919,0,#DIV/0!
r_0256,catalase,0,0.00232567504734146,0.00969686007296887,0,#DIV/0!
r_0259,ceramide-1 hydroxylase (24C),0,0,0,0,#DIV/0!
r_0260,ceramide-1 hydroxylase (24C),0,0,0,0,#DIV/0!
r_0261,ceramide-1 hydroxylase (26C),0,0,0,0,#DIV/0!
r_0262,ceramide-1 hydroxylase (26C),0,0,0,0,#DIV/0!
r_0263,ceramide-1 synthase (24C),0,0,0,0,#DIV/0!
r_0264,ceramide-1 synthase (26C),0,0,0,0,#DIV/0!
r_0265,ceramide-2 synthase (24C),0,0,0,0,#DIV/0!
r_0266,ceramide-2 synthase (26C),0,0,0,0,#DIV/0!
r_0267,ceramide-3 synthase (24C),0,0,0,0,#DIV/0!
r_0268,ceramide-3 synthase (26C),0,0,0,0,#DIV/0!
r_0269,ceramide-4 synthase (24C),0,0,0,0,#DIV/0!
r_0270,ceramide-4 synthase (26C),0,0,0,0,#DIV/0!
r_0271,chitin deacetylase,0,0,0,0,#DIV/0!
r_0272,chitin synthase,0,0,0,0,#DIV/0!
r_0273,choline kinase,0,0.00181943866155963,0.0191629700504353,0,#DIV/0!
r_0274,choline phosphate cytididyltransferase,0,0.00181943866155963,0.0191629700504353,0,#DIV/0!
r_0278,chorismate mutase,0.01164661875,0.011680565285129,0.000417417525505007,0.0858895188053097,3.58402326430585
r_0279,chorismate synthase,0.01558834875,0.0157615453502276,0.00123238850754229,0.114958324115044,7.90583099792587
r_0280,cis-aconitate(3-) to isocitrate,0,0.0110975733185707,0.0732413459838959,0,#DIV/0!
r_0281,cis-prenyltransferase step 01,0,0,0,0,#DIV/0!
r_0282,cis-prenyltransferase step 02,0,0,0,0,#DIV/0!
r_0283,cis-prenyltransferase step 03,0,0,0,0,#DIV/0!
r_0284,cis-prenyltransferase step 04,0,0,0,0,#DIV/0!
r_0285,cis-prenyltransferase step 05,0,0,0,0,#DIV/0!
r_0286,cis-prenyltransferase step 06,0,0,0,0,#DIV/0!
r_0287,cis-prenyltransferase step 07,0,0,0,0,#DIV/0!
r_0288,cis-prenyltransferase step 08,0,0,0,0,#DIV/0!
r_0289,cis-prenyltransferase step 09,0,0,0,0,#DIV/0!
r_0290,cis-prenyltransferase step 10,0,0,0,0,#DIV/0!
r_0291,cis-prenyltransferase step 11,0,0,0,0,#DIV/0!
r_0292,cis-prenyltransferase step 12,0,0,0,0,#DIV/0!
r_0293,cis-prenyltransferase step 13,0,0,0,0,#DIV/0!
r_0294,cis-prenyltransferase step 14,0,0,0,0,#DIV/0!
r_0295,cis-prenyltransferase step 15,0,0,0,0,#DIV/0!
r_0296,cis-prenyltransferase step 16,0,0,0,0,#DIV/0!
r_0297,cis-prenyltransferase step 17,0,0,0,0,#DIV/0!
r_0298,cis-prenyltransferase step 18,0,0,0,0,#DIV/0!
r_0299,cis-prenyltransferase step 19,0,0,0,0,#DIV/0!
r_0300,citrate synthase,0.547438164205046,0.557598626198251,0.0518217040230439,4.03715460328205,9.46622055447961
r_0301,"citrate synthase, peroxisomal",0,0.00421615138191393,0.0184940024713034,0,#DIV/0!
r_0302,citrate to cis-aconitate(3-),0,0.0110975733185707,0.0732413459838959,0,#DIV/0!
r_0303,"citrate to cis-aconitate(3-), cytoplasmic",0.547438164205048,0.542595611892248,0.0750597979264099,4.03715460328206,13.711100693063
r_0304,coproporphyrinogen oxidase (O2 required),0.000000043875,4.39336816567063E-08,2.73554518643716E-10,3.23561946902655E-07,0.62348608237884
r_0306,CTP synthase (glutamine),0,4.43809039634396E-06,0.000186566697973232,0,#DIV/0!
r_0307,CTP synthase (NH3),0.0002697215625,0.000310230635112408,0.000569630591862478,0.00198909706858407,211.192085120179
r_0308,cystathionine b-lyase,0,0.000821331882187622,0.0147211058430417,0,#DIV/0!
r_0309,cystathionine beta-synthase,0.002813835375,0.00360006777727729,0.014720890805268,0.020750998340708,523.161053985541
r_0310,cystathionine g-lyase,0,0.111739668661605,3.69375524957294,0,#DIV/0!
r_0311,cystathionine gamma-synthase,0,4.4598067335193E-05,0.000721563007657923,0,#DIV/0!
r_0312,cysteine synthase,0,9.01345083145633E-05,0.00116358838588304,0,#DIV/0!
r_0313,cysteinyl-tRNA synthetase,0.002813835375,0.00281759880568968,1.75438719441801E-05,0.020750998340708,0.623486082378934
r_0315,cytidine kinase (GTP),0,0.0108409832342706,0.342931505844901,0,#DIV/0!
r_0317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),0.000515224125,0.000531579296488651,0.000169452168307307,0.00379958794247788,32.889020541751
r_0320,D-arabinose 1-dehydrogenase (NAD),0,0,0,0,#DIV/0!
r_0321,D-arabinose 1-dehydrogenase (NADP),0,0,0,0,#DIV/0!
r_0322,D-fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase,0,2.25514051876985E-21,2.13165118871318E-19,0,#DIV/0!
r_0323,D-sorbitol dehydrogenase (D-fructose producing),0,0,0,0,#DIV/0!
r_0326,dCMP deaminase,0.0000522682875,-0.000101733454764093,0.0081271213321741,0.000385459347345133,15548.8571003481
r_0327,dCTP deaminase,0,0.000198658067245926,0.00810406078913663,0,#DIV/0!
r_0330,deoxyguanylate kinase (dGMP:ATP),-0.0000563486625,0.000494332184447465,0.0133784783912751,-0.00041555060840708,-23742.3175594897
r_0331,"deoxyhypusine synthase, cytosolic/mitochondrial",0,0,0,0,#DIV/0!
r_0344,dihydrofolate reductase,0.0000522682875,9.69246124818389E-05,0.000597122618053156,0.000385459347345133,1142.4185612608
r_0345,dihydrofolate reductase,0,0,0,0,#DIV/0!
r_0346,dihydrofolate synthase,0,0,0,0,#DIV/0!
r_0347,dihydroneopterin aldolase,0,0,0,0,#DIV/0!
r_0348,dihydroneopterin monophosphate dephosphorylase,0,0,0,0,#DIV/0!
