r_0241,"C-4 sterol methyl oxidase (4,4-dimethylzymosterol)",14-demethyllanosterol[c] + 3 H+[c] + 3 NADPH[c] + 3 oxygen[c] => 4beta-methylzymosterol-4alpha-carboxylic acid[c] + 4 H2O[c] + 3 NADP(+)[c],-0.001545672375
r_0242,C-5 sterol desaturase,"episterol[c] + H+[c] + NADPH[c] + oxygen[c] => ergosta-5,7,24(28)-trien-3beta-ol[c] + 2 H2O[c] + NADP(+)[c]",-0.000515224125
r_0244,C-s24 sterol reductase,"ergosta-5,7,22,24(28)-tetraen-3beta-ol[er] + H+[er] + NADPH[er] => ergosterol[er] + NADP(+)[er]",-0.000515224125
r_0317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),"2 H+[c] + lanosterol[c] + 3 NADPH[c] + 3 oxygen[c] => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + formate[c] + 4 H2O[c] + 3 NADP(+)[c]",-0.001545672375
r_0344,dihydrofolate reductase,dihydrofolic acid[c] + H+[c] + NADPH[c] => NADP(+)[c] + THF[c],-0.0000522682875
r_0471,glutamate dehydrogenase (NADP),2-oxoglutarate[c] + ammonium[c] + H+[c] + NADPH[c] => H2O[c] + L-glutamate[c] + NADP(+)[c],-0.167732475724145
r_0473,glutamate-5-semialdehyde dehydrogenase,H+[c] + L-gamma-glutamyl phosphate[c] + NADPH[c] => L-glutamic 5-semialdehyde[c] + NADP(+)[c] + phosphate[c],-0.00726438375
r_0558,hydroxymethylglutaryl CoA reductase,3-hydroxy-3-methylglutaryl-CoA[c] + 2 H+[c] + 2 NADPH[c] => (R)-mevalonate[c] + coenzyme A[c] + 2 NADP(+)[c],-0.00618295275
r_0659,isocitrate dehydrogenase (NADP),isocitrate[c] + NADP(+)[c] => 2-oxoglutarate[c] + carbon dioxide[c] + NADPH[c],0.535747669548504
r_0669,ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate),"(S)-2-acetyl-2-hydroxybutanoate[m] + H+[m] + NADPH[m] => (2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] + NADP(+)[m]",-0.00689056875
r_0678,L-aminoadipate-semialdehyde dehydrogenase (NADPH),ATP[c] + H+[c] + L-2-aminoadipate[c] + NADPH[c] => AMP[c] + diphosphate[c] + L-allysine[c] + NADP(+)[c],-0.00675324
r_0719,malic enzyme (NADP),(S)-malate[m] + NADP(+)[m] => carbon dioxide[m] + NADPH[m] + pyruvate[m],0.029405025
r_0732,methylenetetrahydrofolate dehydrogenase (NADP),"5,10-methylenetetrahydrofolate[c] + NADP(+)[c] <=> 5,10-methenyl-THF[c] + NADPH[c]",0.00634743134999221
r_0759,N-acetyl-g-glutamyl-phosphate reductase,H+[m] + N-acetyl-L-gamma-glutamyl phosphate[m] + NADPH[m] => 2-acetamido-5-oxopentanoate[m] + NADP(+)[m] + phosphate[m],-0.00742672125
r_0939,prephenate dehydrogenase (NADP),NADP(+)[c] + prephenate[c] => 3-(4-hydroxyphenyl)pyruvate[c] + carbon dioxide[c] + NADPH[c],0.005428215
r_0957,pyrroline-5-carboxylate reductase,1-pyrroline-5-carboxylate[c] + 2 H+[c] + NADPH[c] => L-proline[c] + NADP(+)[c],-0.00726438375
r_0989,"saccharopine dehydrogenase (NADP, L-glutamate forming)",H+[c] + L-allysine[c] + L-glutamate[c] + NADPH[c] => H2O[c] + L-saccharopine[c] + NADP(+)[c],-0.00675324
r_0996,shikimate dehydrogenase,3-dehydroshikimate[c] + H+[c] + NADPH[c] => NADP(+)[c] + shikimate[c],-0.01558834875
r_1011,squalene epoxidase (NADP),"H+[er] + NADPH[er] + oxygen[er] + squalene[er] => (S)-2,3-epoxysqualene[er] + H2O[er] + NADP(+)[er]",-0.000515224125
r_1012,squalene synthase,2 farnesyl diphosphate[c] + H+[c] + NADPH[c] => 2 diphosphate[c] + NADP(+)[c] + squalene[c],-0.000515224125
r_1027,sulfite reductase (NADPH2),5 H+[c] + 3 NADPH[c] + sulphite[c] => 3 H2O[c] + hydrogen sulfide[c] + 3 NADP(+)[c],-0.024253617375
r_1038,thioredoxin reductase (NADPH),H+[c] + NADPH[c] + TRX1 disulphide[c] => NADP(+)[c] + TRX1[c],-0.0082967405625
r_1093,xylose reductase,D-xylose[c] + H+[c] + NADPH[c] => NADP(+)[c] + xylitol[c],-0.688
r_2140,fatty-acyl-CoA synthase (n-C16:0CoA),acetyl-CoA[c] + 21 H+[c] + 7 malonyl-CoA[c] + 14 NADPH[c] => 7 carbon dioxide[c] + 7 coenzyme A[c] + 7 H2O[c] + 14 NADP(+)[c] + palmitoyl-CoA[c],-0.0996573639827663
r_2141,fatty-acyl-CoA synthase (n-C18:0CoA),acetyl-CoA[c] + 24 H+[c] + 8 malonyl-CoA[c] + 16 NADPH[c] => 8 carbon dioxide[c] + 8 coenzyme A[c] + 8 H2O[c] + 16 NADP(+)[c] + stearoyl-CoA[c],-0.296287489611362
t_0027,malic enzyme (NADP) cytoplasmic,(S)-malate[c] + NADP(+)[c] => carbon dioxide[c] + NADPH[c] + pyruvate[c],0.561400927902051
,,NADPH flux,0.0184843862662672
,,NADPH yield,0.00545262131748294
