r_0317,cytochrome P450 lanosterol 14-alpha-demethylase (NADP),"2 H+[c] + lanosterol[c] + 3 NADPH[c] + 3 oxygen[c] => 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c] + formate[c] + 4 H2O[c] + 3 NADP(+)[c]",-0.00159473788946595
r_0344,dihydrofolate reductase,dihydrofolic acid[c] + H+[c] + NADPH[c] => NADP(+)[c] + THF[c],-9.69246124818389e-05
r_0471,glutamate dehydrogenase (NADP),2-oxoglutarate[c] + ammonium[c] + H+[c] + NADPH[c] => H2O[c] + L-glutamate[c] + NADP(+)[c],-0.0985350472888329
r_0473,glutamate-5-semialdehyde dehydrogenase,H+[c] + L-gamma-glutamyl phosphate[c] + NADPH[c] => L-glutamic 5-semialdehyde[c] + NADP(+)[c] + phosphate[c],-0.00399674686488853
r_0481,glutathione oxidoreductase,glutathione disulfide[c] + H+[c] + NADPH[c] => 2 glutathione[c] + NADP(+)[c],-6.98049939438104e-05
r_0487,glycerol dehydrogenase (NADP-dependent),glycerol[c] + NADP(+)[c] => glycerone[c] + H+[c] + NADPH[c],0.0186340043574653
r_0547,homoserine dehydrogenase (NADP),H+[c] + L-aspartate 4-semialdehyde[c] + NADPH[c] => L-homoserine[c] + NADP(+)[c],-0.000278062869253052
r_0558,hydroxymethylglutaryl CoA reductase,3-hydroxy-3-methylglutaryl-CoA[c] + 2 H+[c] + 2 NADPH[c] => (R)-mevalonate[c] + coenzyme A[c] + 2 NADP(+)[c],-0.00655760209447331
r_0659,isocitrate dehydrogenase (NADP),isocitrate[c] + NADP(+)[c] => 2-oxoglutarate[c] + carbon dioxide[c] + NADPH[c],0.521394217069314
r_0669,ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate),"(S)-2-acetyl-2-hydroxybutanoate[m] + H+[m] + NADPH[m] => (2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] + NADP(+)[m]",-0.00707373830821074
r_0678,L-aminoadipate-semialdehyde dehydrogenase (NADPH),ATP[c] + H+[c] + L-2-aminoadipate[c] + NADPH[c] => AMP[c] + diphosphate[c] + L-allysine[c] + NADP(+)[c],-0.00678753189844777
r_0688,L-lactaldehyde:NADP+ 1-oxidoreductase,H+[c] + methylglyoxal[c] + NADPH[c] => (S)-lactaldehyde[c] + NADP(+)[c],1.77618347151476e-14
r_0719,malic enzyme (NADP),(S)-malate[m] + NADP(+)[m] => carbon dioxide[m] + NADPH[m] + pyruvate[m],0.0297660394534201
r_0732,methylenetetrahydrofolate dehydrogenase (NADP),"5,10-methylenetetrahydrofolate[c] + NADP(+)[c] <=> 5,10-methenyl-THF[c] + NADPH[c]",0.00582718492924246
r_0733,methylenetetrahydrofolate dehydrogenase (NADP),"5,10-methylenetetrahydrofolate[m] + NADP(+)[m] <=> 5,10-methenyl-THF[m] + NADPH[m]",0.00239210510046416
r_0759,N-acetyl-g-glutamyl-phosphate reductase,H+[m] + N-acetyl-L-gamma-glutamyl phosphate[m] + NADPH[m] => 2-acetamido-5-oxopentanoate[m] + NADP(+)[m] + phosphate[m],-0.0108285275801107
r_0772,NADH kinase mitochondrial,ATP[m] + NADH[m] => ADP[m] + H+[m] + NADPH[m],-1.7617018954752e-16
r_0939,prephenate dehydrogenase (NADP),NADP(+)[c] + prephenate[c] => 3-(4-hydroxyphenyl)pyruvate[c] + carbon dioxide[c] + NADPH[c],0.00544285889642892
r_0957,pyrroline-5-carboxylate reductase,1-pyrroline-5-carboxylate[c] + 2 H+[c] + NADPH[c] => L-proline[c] + NADP(+)[c],-0.00731504718737946
r_0989,"saccharopine dehydrogenase (NADP, L-glutamate forming)",H+[c] + L-allysine[c] + L-glutamate[c] + NADPH[c] => H2O[c] + L-saccharopine[c] + NADP(+)[c],-0.00678753189844777
r_0996,shikimate dehydrogenase,3-dehydroshikimate[c] + H+[c] + NADPH[c] => NADP(+)[c] + shikimate[c],-0.0157615453502276
r_1011,squalene epoxidase (NADP),"H+[er] + NADPH[er] + oxygen[er] + squalene[er] => (S)-2,3-epoxysqualene[er] + H2O[er] + NADP(+)[er]",-0.000540880844619842
r_1012,squalene synthase,2 farnesyl diphosphate[c] + H+[c] + NADPH[c] => 2 diphosphate[c] + NADP(+)[c] + squalene[c],-0.000540880844619842
r_1027,sulfite reductase (NADPH2),5 H+[c] + 3 NADPH[c] + sulphite[c] => 3 H2O[c] + hydrogen sulfide[c] + 3 NADP(+)[c],-0.0244682015510912
r_1038,thioredoxin reductase (NADPH),H+[c] + NADPH[c] + TRX1 disulphide[c] => NADP(+)[c] + TRX1[c],-0.00889584605542314
r_1093,xylose reductase,D-xylose[c] + H+[c] + NADPH[c] => NADP(+)[c] + xylitol[c],-0.686976913517591
r_2131,isocitrate dehydrogenase,isocitrate[m] + NADP(+)[m] => 2-oxoglutarate[m] + carbon dioxide[m] + NADPH[m],0.000932714780959931
r_2140,fatty-acyl-CoA synthase (n-C16:0CoA),acetyl-CoA[c] + 21 H+[c] + 7 malonyl-CoA[c] + 14 NADPH[c] => 7 carbon dioxide[c] + 7 coenzyme A[c] + 7 H2O[c] + 14 NADP(+)[c] + palmitoyl-CoA[c],-0.107446999581692
r_2141,fatty-acyl-CoA synthase (n-C18:0CoA),acetyl-CoA[c] + 24 H+[c] + 8 malonyl-CoA[c] + 16 NADPH[c] => 8 carbon dioxide[c] + 8 coenzyme A[c] + 8 H2O[c] + 16 NADP(+)[c] + stearoyl-CoA[c],-0.302429040617592
r_2328,"acyl dhap reductase (16:0), lipid particle",acylglycerone phosphate (16:0)[lp] + H+[lp] + NADPH[lp] => 1-acyl-sn-glycerol 3-phosphate (16:0)[lp] + NADP(+)[lp],-5.95493492267582e-05
r_2330,"acyl dhap reductase (18:0), lipid particle",acylglycerone phosphate (18:0)[lp] + H+[lp] + NADPH[lp] => 1-acyl-sn-glycerol 3-phosphate (18:0)[lp] + NADP(+)[lp],-1.72811654139729e-05
r_4158,NADPH2:quinone oxidoreductase,"H+[c] + NADPH[c] + 2 quinone[c] <=> NADP(+)[c] + 2 1,4-benzosemiquinone[c]",5.6843418860808e-18
r_4330,Pyridoxine:NADP+ 4-oxidoreductase,NADP(+)[c] + pyridoxine[c] <=> H+[c] + NADPH[c] + pyridoxal[c],-0.000373362965523076
t_0027,malic enzyme (NADP) cytoplasmic,(S)-malate[c] + NADP(+)[c] => carbon dioxide[c] + NADPH[c] + pyruvate[c],0.512844786431386
t_0095,"acyl dhap reductase (16:0), endoplasmic reticulum membrane",H+[erm] + NADPH[erm] + acylglycerone phosphate (16:0)[erm] => NADP(+)[erm] + 1-acyl-sn-glycerol 3-phosphate (16:0)[erm],-7.61315644844067e-05
t_0096,"acyl dhap reductase (18:0), endoplasmic reticulum membrane",H+[erm] + NADPH[erm] + acylglycerone phosphate (18:0)[erm] => NADP(+)[erm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[erm],-9.21075295739569e-06
t_0882,L-xylulose reductase,L-xylulose[c] + H+[c] + NADPH[c] <=> NADP(+)[c] + xylitol[c],7.42983270017002e-05
