Protein_ID,log2FoldChange,padj,Gene_id
483245,1.19113169213157,1.12226400453544E-22,gene_2199
483309,1.03504798493614,6.10344121613031E-96,gene_2205
483320,1.04436462304706,3.14966236665982E-10,gene_2209
461501,1.43633705017516,1.89755466617543E-12,gene_2214
483410,1.10264662501225,1.27834702157514E-98,gene_2237
483415,1.38507598364551,5.27411307725467E-65,gene_2238
538744,1.05224830486695,6.36881388260807E-45,gene_2240
483473,1.09850475977798,6.90245090170665E-98,gene_2258
483511,1.05618760443905,2.44238020874248E-15,gene_2272
483624,1.81881677286985,4.42837196452624E-141,gene_2299
509014,2.15623046058813,2.16150051474709E-249,gene_2300
483671,1.05307393386689,0.000400483248382,gene_2316
483774,1.26398375232389,5.3463523128906E-34,gene_2356
483789,1.17757628655378,8.23587560814953E-47,gene_2361
194686,1.21766159083192,3.92713203575312E-36,gene_2411
476677,1.09593054288824,8.73395932163527E-05,gene_242
471532,1.63428655987806,1.96979908711167E-08,gene_2440
509145,1.80902528825939,2.97719955590585E-236,gene_2449
534591,1.70944998804877,2.14166499274968E-153,gene_2452
484245,1.09245401592102,2.82270474629712E-62,gene_2505
471601,1.95795327243005,6.68729664048007E-40,gene_2531
476733,1.23661111008812,1.56863210532945E-54,gene_257
12239,1.22370533718308,1.01723091116978E-28,gene_258
539083,1.86424193552197,2.25498292861877E-23,gene_2626
484724,1.79635085180932,5.19982103698287E-214,gene_2652
484877,1.32482637552986,5.50985208057539E-27,gene_2695
539178,1.80534412621277,1.07623990408502E-17,gene_2745
13894,1.68081368865719,2.83718856430954E-46,gene_282
524193,1.24051261529656,9.41353707783088E-13,gene_2828
485414,2.14781540852893,2.36721700092541E-177,gene_2854
485508,1.76343882898286,2.97251581739746E-19,gene_2878
217983,1.71836703838962,0,gene_2885
485565,1.07986761703965,5.52621754676216E-65,gene_2895
504739,1.60708359623173,3.50838590662271E-149,gene_2940
485736,1.68962030102929,2.46406668229054E-14,gene_2941
485741,1.12222565462501,2.09373637039674E-16,gene_2943
485763,1.04291462726483,2.18977337394697E-23,gene_2952
471933,1.72617112709944,3.82822406604322E-05,gene_2954
221553,1.03222508987332,0.003676780614641,gene_2955
539380,2.12300863783915,0,gene_2979
485881,2.73820708573781,0,gene_2981
451721,3.31937455688963,2.04536971245035E-60,gene_3008
225123,2.50755778259529,7.46528120919683E-145,gene_3015
534783,4.41500390116143,0,gene_3016
225757,1.18457693908496,5.57965584236356E-17,gene_3027
486383,1.2368389898061,1.37490258995162E-37,gene_3115
462717,1.05069880343146,5.6342197864323E-39,gene_3190
486677,1.13575610757698,5.40226773561951E-61,gene_3202
486684,1.02193953433685,1.58090726239771E-39,gene_3205
509843,1.19685464886434,0.007680931250688,gene_3215
476944,5.25476351838037,4.65391742040778E-50,gene_323
486874,1.09872213331412,9.16379756414497E-36,gene_3234
543643,1.98926053448883,2.66954328175032E-188,gene_324
487015,2.24284184452343,5.0104952080437E-200,gene_3275
545759,1.01165346617707,1.38372350632017E-05,gene_3333
487221,1.23050124907686,2.37285806786176E-73,gene_3340
487330,1.19486601740059,3.19089028312027E-22,gene_3367
487404,1.17522908747342,1.86717945374891E-06,gene_3391
525572,2.09368244693044,8.06002182622163E-44,gene_3393
487408,1.26814161730198,3.6394993060821E-49,gene_3394
246187,1.58314395562915,1.44697187332911E-11,gene_3449
487656,1.14250177913435,2.14842903781706E-43,gene_3477
487748,1.27283574347732,5.11666083112961E-54,gene_3506
545899,2.67804144338914,0,gene_3542
488002,1.05973621755022,4.00896392314456E-73,gene_3574
488059,4.55869374272864,0,gene_3597
535025,1.68666565998147,7.30429220849681E-185,gene_3664
488363,1.38068569657596,1.89167353602146E-34,gene_3689
257278,1.00214337270622,6.57748139302368E-24,gene_3701
257238,1.06954187912579,2.96547322112698E-09,gene_3702
488415,1.1499338895938,6.99631227880041E-05,gene_3706
463365,1.33359680541184,1.1075635740905E-22,gene_3710
488430,1.09827752413815,4.12806148942125E-10,gene_3711
488455,1.49183470798111,4.39159908195133E-12,gene_3723
488459,1.1416592374497,2.36729404875449E-66,gene_3724
546027,1.27956320494566,1.28079031303565E-15,gene_3729
488485,1.08017081584559,0.007551105654665,gene_3736
463439,1.1370765520456,7.08006638272464E-10,gene_3770
540101,1.17167043759114,1.43156426041909E-104,gene_3830
488895,1.03694983211359,1.64515583556582E-24,gene_3843
540118,1.58292770251557,2.39635440462552E-12,gene_3848
264447,4.45514815435296,0,gene_3876
488999,1.75424338826935,1.86456664241787E-243,gene_3886
265649,1.11020419121091,2.18884790702879E-06,gene_3915
489152,1.97590727864536,1.78534703838664E-119,gene_3937
489155,1.04921181256944,2.46335526949076E-68,gene_3938
438737,1.71569117285995,5.08783444459405E-240,gene_3954
489214,1.91468863356908,1.2647179363495E-99,gene_3961
526822,1.06662587232573,1.42580496431854E-16,gene_4008
271278,1.11885448798618,1.62040956070109E-60,gene_4021
489498,2.36963520960889,0,gene_4040
489521,1.37835985240059,1.19505180463071E-231,gene_4049
489524,1.2613771824709,4.31235560477339E-70,gene_4051
453006,1.77881938653619,4.99719203256234E-21,gene_4056
426274,1.79348355063924,1.73770577336281E-11,gene_4063
489652,1.88150884629571,7.57752261260858E-11,gene_4097
477357,1.02603867455186,1.72583956399591E-54,gene_410
438390,2.05373314223778,5.10316446154311E-57,gene_4112
510689,1.55610270071228,3.98506867738051E-23,gene_4150
438207,1.49543506049546,8.38940341481058E-190,gene_4157
490091,1.06959060255345,3.00124360551609E-135,gene_4185
490255,1.88572665659879,9.75046989228492E-08,gene_4228
540460,1.15350466154126,1.08304197144553E-26,gene_4239
490537,1.13826901800422,3.9090410231895E-47,gene_4306
289661,1.20892177158444,3.48112098081502E-62,gene_4322
490609,1.21886253909159,0.000382764844767,gene_4324
490627,1.73867793222636,3.5279434381668E-169,gene_4325
22001,4.86745860290907,0,gene_433
477433,1.92894395727327,1.0485745328646E-89,gene_434
490701,1.00408514206161,5.55305791503003E-53,gene_4344
292026,2.11965132853756,1.00950028993113E-27,gene_4367
292307,1.04598013458211,0.000224888137541,gene_4377
439128,2.41601606631971,3.10310088098698E-133,gene_4408
439515,1.43418253430349,1.38695284238182E-33,gene_4412
546551,1.25273181206409,0.006638617659223,gene_4437
491032,1.09903902684189,3.88170126342219E-77,gene_4438
297583,1.10514904154148,4.38604021455754E-44,gene_4470
491345,1.12551306500138,2.49065818032932E-06,gene_4520
477505,1.90107005873707,6.57276309789984E-59,gene_457
491915,1.30238768785117,5.78582934979765E-110,gene_4694
492162,1.23399397492102,3.21161030949616E-64,gene_4783
439189,1.44550709506864,1.24974797185355E-17,gene_4788
492286,2.7549725641447,1.9720477546495E-159,gene_4814
312065,2.00256888074511,3.92436973490487E-17,gene_4831
511316,1.17375395061045,1.27630179303318E-60,gene_4853
511340,1.10596650787032,6.50170544034305E-33,gene_4881
473435,1.25952132987589,1.07176532451824E-11,gene_4882
511354,1.82028203027033,3.81092413866175E-118,gene_4895
314897,1.69036096059055,3.43017716849483E-23,gene_4898
492767,1.54625734068556,4.2746757684476E-223,gene_4945
318427,1.20872641569957,3.60583658494674E-52,gene_4952
511418,1.4660344998663,2.53144213100725E-103,gene_4968
511419,1.34456743474293,1.39138478067599E-30,gene_4969
511420,1.24160196209296,1.99430456780477E-94,gene_4970
465251,1.74675390726828,1.88688872442656E-58,gene_4979
541078,1.13159552935146,7.71156922432346E-83,gene_4999
529435,1.40003963086907,4.45505290782684E-10,gene_5003
465452,1.4833402432651,1.19058654132375E-51,gene_5092
493334,1.73119782410716,5.61447199574953E-137,gene_5108
493352,1.23101400913142,7.95851103974927E-46,gene_5112
477690,2.03642528592768,8.28164913960317E-199,gene_519
477698,3.17017302745039,9.26809002473342E-47,gene_520
459624,2.93060393798498,4.08966502576115E-149,gene_521
330980,1.56980657792513,3.21031794552682E-278,gene_5223
493734,3.01158411746654,1.63071616964178E-34,gene_5231
26637,1.59515833927839,3.81992518309084E-296,gene_528
493945,1.74541774767673,0,gene_5289
477714,1.93930846760882,0,gene_529
473774,1.13477310989834,3.29128970061051E-26,gene_5291
465837,1.48128670265111,1.69386647776508E-28,gene_5326
505806,1.09216038414453,2.14087282754512E-09,gene_5329
440308,1.24040820745375,1.77106021488458E-45,gene_5384
341657,1.32894311216667,0.000107899346318,gene_5391
477764,1.44779060366953,1.7994717564755E-32,gene_542
494466,1.08600982374101,2.34541065071757E-44,gene_5429
347244,1.30576431632918,1.16904095743726E-05,gene_5486
494738,1.03025386380954,1.41636811050945E-118,gene_5495
494927,1.09616731163036,1.05399355227559E-30,gene_5547
494935,1.23780036414456,7.8900035736585E-28,gene_5548
455646,1.75032266382534,4.98420270699372E-158,gene_5619
495313,1.41280594200121,2.00694568827191E-131,gene_5644
357768,1.2857590899619,1.87719706228785E-144,gene_5661
358983,1.59686970372799,6.07109279443044E-154,gene_5688
495810,2.0850497939167,0,gene_5789
496017,2.10990834040306,3.51324294868156E-60,gene_5852
496059,3.23619778252988,1.06315355923246E-280,gene_5864
496348,2.2967433132679,1.21544505132496E-270,gene_5973
372139,2.640225664062,1.80946078636619E-202,gene_5991
541951,1.88939155608267,4.22201187020599E-26,gene_6020
496861,1.88539435389537,4.32020439364854E-156,gene_6121
474399,1.02014249227523,3.57677691983935E-14,gene_6126
478016,1.06486657438954,1.06818494593965E-36,gene_613
478019,1.41059569832617,2.34907969487567E-33,gene_614
470092,1.15624365368393,0.001300951865774,gene_615
512494,5.70170182975825,0,gene_6158
478026,2.02464397291886,9.08514313058775E-15,gene_616
497103,1.03700059456276,2.119324304868E-106,gene_6195
442498,1.01637903165983,9.19987342071023E-24,gene_6215
382679,8.74936401441676,5.34062492735932E-100,gene_6230
497270,1.87309759336096,9.52482949741058E-109,gene_6232
512587,2.06335899560997,2.56023200793823E-252,gene_6259
497425,1.11400924288426,1.44452484057668E-45,gene_6277
497563,1.2096963543963,2.47203235917619E-104,gene_6320
476044,3.62449194498223,5.82446072337191E-188,gene_64
497810,3.55508388074764,3.64217303314063E-289,gene_6414
542332,2.24166355189117,1.92938021226793E-85,gene_6469
478140,1.2428765999944,9.5923335615322E-106,gene_647
498292,2.88332890038768,1.68734268573571E-117,gene_6517
506410,1.45368219134136,1.01649993701065E-222,gene_6532
517274,1.53036663660406,6.42466150549838E-124,gene_6561
498483,1.2273921560255,1.09988416578644E-87,gene_6563
498505,1.37872735961813,4.09097515269344E-32,gene_6568
71299,1.22408652330436,8.05782350700897E-123,gene_6569
73293,1.54276818428372,1.43346440004041E-205,gene_6610
512911,1.55932890074768,1.82059059297926E-189,gene_6620
498719,1.21000592748978,0.003429856018433,gene_6631
474806,1.6925821156968,8.01943677211896E-34,gene_6646
85931,1.31294495416913,1.21103561409171E-13,gene_6864
476059,1.06303660072402,3.32995425178596E-09,gene_69
86950,3.42374735049617,2.45174401351532E-244,gene_6907
87007,1.73293298896672,2.79685104386936E-23,gene_6912
88375,1.03234880238492,4.34232887329322E-15,gene_6931
90526,2.43130039826846,4.4838774710196E-134,gene_6961
499855,1.16812726617379,1.86408235178276E-44,gene_6975
518256,1.34702118626401,1.4080329213598E-154,gene_6980
93088,1.0936703581321,2.30677393704883E-126,gene_7022
443571,1.05436679407285,1.12083851158843E-59,gene_7027
500058,1.00725965518117,9.00484309689499E-23,gene_7041
500114,1.59612947251783,1.5041626148036E-124,gene_7063
506618,1.20035895470784,1.1931068702748E-05,gene_7071
443644,1.20389208884527,1.24966059212565E-26,gene_7152
500383,1.11816308170194,1.07268251967658E-45,gene_7153
500582,1.02745955747174,4.50683953784639E-66,gene_7213
500649,1.77019556368735,1.32265758881161E-27,gene_7232
36733,1.29217002720964,7.72308304738759E-78,gene_724
478367,2.72127686587167,0,gene_726
500834,1.02292810082403,4.24426579569239E-19,gene_7301
500850,2.97996289811634,0,gene_7306
443318,1.23593058234863,8.96604219320411E-31,gene_7309
500945,1.26340832049967,5.10214088805873E-62,gene_7321
500950,1.2998703785253,1.52574357581437E-70,gene_7322
421953,1.80273735225344,1.76961770139986E-118,gene_7324
500964,1.48659924333353,2.29565528558714E-05,gene_7325
468916,1.33528342531292,0.000452493971099,gene_7329
513536,1.28820204394374,2.54530161431849E-42,gene_7356
109027,1.76161718375006,3.35464799427864E-50,gene_7396
109017,1.78644804895097,3.30334636810776E-08,gene_7397
513628,1.08135918120729,4.01722289148981E-78,gene_7458
501494,1.04099253871488,1.66053894480877E-06,gene_7484
548703,1.94220996749952,1.37730170426638E-07,gene_7489
513752,1.11376298239249,3.3034055680826E-09,gene_7595
501937,1.18456797587661,2.22131088404249E-131,gene_7599
502010,2.03987381407796,5.93643952569979E-56,gene_7614
121006,3.19696713255983,2.57905102315388E-154,gene_7619
502087,3.18944327617142,1.1018864478587E-130,gene_7641
513814,1.18260148376404,3.41809228199645E-45,gene_7660
507690,3.61609448136956,1.97591355553041E-236,gene_806
478696,1.35058854723754,3.79144942680432E-139,gene_818
42033,1.02203085224506,5.08170631279845E-30,gene_835
478876,1.17638074387324,5.4889164856279E-62,gene_878
44320,1.7906568891706,3.05424136833685E-154,gene_895
479028,1.75376560454207,3.28919592585147E-165,gene_922
479089,1.14638113448203,2.35591426140188E-26,gene_945
